id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2352,"Triplex-2chmbrs,grande sdb,terrasse= tous confort",2582,Oda,,Molenbeek-Saint-Jean,50.85787,4.30809,Entire home/apt,93,2,15,2018-12-31,0.25,3,180
2354,COURT/Long- 1chmb+1salon+sdd+terras,2582,Oda,,Molenbeek-Saint-Jean,50.85697,4.30651,Entire home/apt,78,2,2,2018-10-28,0.06,3,278
42521,Ixelles: spacious bedroom+boudoir+ensuite bathroom,185699,Claire,,Ixelles,50.81929,4.3879,Private room,45,2,102,2019-04-02,0.97,1,292
45145,B&B Welcome to my place -  2,199370,Erick,,Saint-Josse-ten-Noode,50.853,4.36971,Private room,70,2,3,2019-04-08,0.03,2,316
48180,Top Apart/location 0 default 2rooms,219560,Ahmet,,Woluwe-Saint-Pierre,50.83821,4.40683,Entire home/apt,200,2,0,,,1,365
52796,Bright apartment in Ixelles/Louise,244722,Pierre,,Ixelles,50.83356,4.36027,Entire home/apt,74,5,91,2019-02-27,0.91,1,327
71744,Sunny and Quiet City Centre,368362,Amandine,,Bruxelles,50.85427,4.34842,Entire home/apt,78,3,7,2019-03-21,0.37,1,26
77979,Guesthouse in the heart of Brussels,418931,Cedric,,Bruxelles,50.85558,4.35259,Private room,110,2,2,2012-06-24,0.02,1,0
79356,"B&B ""Marianne""",427339,Marianne,,Bruxelles,50.88773,4.33889,Private room,75,2,4,2018-11-04,0.08,1,360
80257,New-York,433586,Kristella/Francesco,,Anderlecht,50.83905,4.33521,Entire home/apt,95,1,3,2019-02-20,0.04,15,349
80320,Médina,433586,Kristella/Francesco,,Anderlecht,50.83946,4.33567,Entire home/apt,85,1,50,2019-03-29,0.52,15,358
80373,Villa Romaine,433586,Kristella/Francesco,,Anderlecht,50.83958,4.33545,Entire home/apt,85,1,3,2018-05-20,0.08,15,351
88206,Large room in leafy neighbourhood,482601,Cheryl,,Watermael-Boitsfort,50.80848,4.40284,Private room,60,2,8,2013-09-24,0.08,1,0
96293,Grand Famille Luxe,433586,Kristella/Francesco,,Anderlecht,50.8413,4.33654,Entire home/apt,135,1,47,2018-12-23,0.49,15,348
96642,Violetta,433586,Kristella/Francesco,,Anderlecht,50.84076,4.33544,Entire home/apt,70,1,20,2018-07-19,0.21,15,338
96694,Mimosa,433586,Kristella/Francesco,,Anderlecht,50.83908,4.33556,Entire home/apt,85,1,29,2018-11-25,0.32,15,333
97740,A la Villa des Roses Voltaire B&B,517059,Benoît,,Schaerbeek,50.86986,4.37712,Private room,95,2,3,2016-05-26,0.03,2,290
97768,Charming & cosy B&B in Uccle.,510480,Françoise,,Uccle,50.80532,4.33227,Private room,75,2,0,,,2,286
106677,Charming Flat/Studio with garden.,510480,Françoise,,Uccle,50.8064,4.33487,Entire home/apt,75,3,0,,,2,365
118707,"Appart. ""Sydney""",433586,Kristella/Francesco,,Anderlecht,50.84053,4.33521,Entire home/apt,95,1,42,2018-12-16,0.44,15,360
130097,Very close to Grand'Place,641036,Pascal,,Bruxelles,50.84582,4.34954,Private room,99,2,28,2018-12-31,0.29,2,271
134357,"Gare du Midi - Appart.  ""Florence""",433586,Kristella/Francesco,,Anderlecht,50.84039,4.33664,Entire home/apt,70,1,10,2019-02-11,0.17,15,333
134361,"Gare du Midi - Appart.  ""Lilas""",433586,Kristella/Francesco,,Anderlecht,50.83903,4.33537,Entire home/apt,80,1,9,2019-02-24,0.12,15,341
134504,"Gare du Midi - Appart.  ""Villarosa""",433586,Kristella/Francesco,,Saint-Gilles,50.83877,4.33739,Entire home/apt,80,1,15,2019-03-24,0.16,15,345
134581,Big Family / Grande famille 2,433586,Kristella/Francesco,,Anderlecht,50.83937,4.3367,Entire home/apt,120,1,64,2019-01-04,0.67,15,342
134687,Design Apartment near center,660744,Alexandre,,Uccle,50.81208,4.348,Entire home/apt,55,3,25,2017-09-25,0.51,1,0
137738,"Very large apartment, sunlight, great location!",673355,Charlotte,,Forest,50.81904,4.33602,Entire home/apt,70,7,2,2013-08-01,0.02,1,323
137971,3-bedroom Apartment in EU District,674142,RAS Residence,,Bruxelles,50.84634,4.37466,Entire home/apt,165,1,88,2019-03-30,0.99,8,320
148114,"Gare du Midi - Appart.  ""Savane""",433586,Kristella/Francesco,,Saint-Gilles,50.83934,4.33692,Entire home/apt,95,1,12,2018-11-17,0.13,15,345
148797,Big appt 3 bedroom with Garden,717733,Grégoire,,Etterbeek,50.8304,4.38454,Entire home/apt,100,5,13,2018-08-15,0.19,1,12
159836,"Duplex, typisch Brussels herenhuis.",766382,Lucile,,Schaerbeek,50.87374,4.3813,Entire home/apt,39,2,96,2019-03-25,2.23,2,130
166510,1-bedroom Apartment  in EU District,674142,RAS Residence,,Bruxelles,50.84682,4.37322,Entire home/apt,150,1,7,2018-12-02,0.08,8,333
179990,Private room in a nice family house,862121,"Mathilde, Stefano, J, S & M",,Woluwe-Saint-Lambert,50.85133,4.41677,Private room,28,1,33,2019-04-11,0.42,1,225
184201,"Nice Guesthouse, near the center!!!",883668,David,,Bruxelles,50.84059,4.36559,Private room,65,1,586,2019-03-31,6.39,1,302
194933,Cosy & Clean Flat - Louise/Cambre,763075,Jill,,Bruxelles,50.81696,4.37444,Entire home/apt,45,5,53,2018-01-03,0.57,3,49
196623,LOFT JAMAR BRUXELLES GARE DU MIDI,957771,Sylvain,,Saint-Gilles,50.83896,4.33735,Entire home/apt,75,1,134,2019-03-31,1.48,1,249
198943,"Design studio with garden, Brussels",971770,Antoine,,Bruxelles,50.82538,4.36706,Entire home/apt,80,3,141,2019-03-25,1.55,1,123
200385,Bright and Charming Apartment,624176,Daan,,Saint-Gilles,50.82705,4.34339,Entire home/apt,60,2,121,2019-04-02,2.54,1,326
227067,Royal stay in Brussels,1184505,Karolien,,Bruxelles,50.8791,4.35508,Entire home/apt,90,3,68,2019-03-29,0.75,1,81
232262,"2 Bedroom Flat, 100 sqm., next to Grand Place!",871030,ApartmentsApart,,Bruxelles,50.8494,4.35085,Entire home/apt,150,1,53,2019-03-27,0.59,56,297
232268,100 sq.m. Flat Next to Grand Place!,871030,ApartmentsApart,,Bruxelles,50.84763,4.35064,Entire home/apt,149,1,30,2018-12-04,0.40,56,301
233899,Next to Grand Place and the Opera!,871030,ApartmentsApart,,Bruxelles,50.85059,4.35275,Entire home/apt,149,2,53,2019-02-04,1.00,56,264
233912,"2 BRMs in Style, 113 sqm., opp. the Opera House",871030,ApartmentsApart,,Bruxelles,50.84913,4.3517,Entire home/apt,150,2,31,2019-03-17,0.62,56,275
233927,2 Bedroom Next to The Opera House!,871030,ApartmentsApart,,Bruxelles,50.84929,4.351,Entire home/apt,150,1,20,2019-03-09,0.25,56,284
233952,"2Bedroom Flat, 130 sq.m., 1 min to Grand Place",871030,ApartmentsApart,,Bruxelles,50.84742,4.35151,Entire home/apt,150,1,66,2019-03-19,0.77,56,268
234001,"2Bedroom Central, rue A. Dansaert",871030,ApartmentsApart,,Bruxelles,50.85008,4.34812,Entire home/apt,149,1,41,2019-03-24,0.47,56,263
234031,"Overlooking the Opera,2Bedroom Flat",871030,ApartmentsApart,,Bruxelles,50.84883,4.35157,Entire home/apt,150,2,29,2018-12-16,0.35,56,277
268652,Contemporary Art Flat in Centre,1408080,Luc,,Bruxelles,50.85252,4.34222,Entire home/apt,70,1,182,2019-03-01,2.08,1,77
291209,Spacious Loft in Art Nouveau house,1509591,Tim,,Saint-Gilles,50.83199,4.34213,Entire home/apt,72,2,130,2019-03-26,1.53,1,271
293138,Magnific studio-flat in EU District,674142,RAS Residence,,Bruxelles,50.84674,4.37359,Private room,120,1,53,2018-11-25,0.65,8,314
293230,1-Bedroom Apartment in EU District,674142,RAS Residence,,Bruxelles,50.84656,4.37459,Entire home/apt,150,1,27,2019-03-03,0.38,8,342
293280,Elegant Studio-Flat in EU District,674142,RAS Residence,,Bruxelles,50.84582,4.37527,Private room,125,1,71,2019-04-07,1.20,8,343
293281,Cute private suite in EU District,674142,RAS Residence,,Bruxelles,50.84626,4.37394,Private room,115,1,76,2019-02-24,0.89,8,341
302472,Brussels EU Uptown charming modern!,71215,Ariane,,Ixelles,50.8154,4.35152,Entire home/apt,89,5,6,2018-04-02,0.12,1,359
308456,Colorfull studio in Saint-Gilles,1561223,Beatrice,,Saint-Gilles,50.82992,4.34602,Entire home/apt,30,2,90,2016-07-23,1.64,1,0
308858,New trendy flat in heart of Europe,1389538,Niel,,Anderlecht,50.83938,4.33211,Entire home/apt,59,5,17,2014-09-22,0.19,1,0
332388,Appartement central Bxl St Gilles,1693914,Judith,,Saint-Gilles,50.82681,4.34228,Private room,40,3,1,2014-12-31,0.02,1,0
334945,CENTENAIRE EXPO BRUSSELS ATOMIUM,1705823,Le Centenaire,,Bruxelles,50.88923,4.34534,Private room,65,1,0,,,2,340
348388,Les chambres de Franz - Le Studio,1765530,Florence,,Ixelles,50.82068,4.35478,Private room,120,1,1,2016-05-13,0.03,3,363
348575,Duplex first floor - Brussels,1764707,Marcelo,,Bruxelles,50.84915,4.36475,Entire home/apt,90,90,193,2018-12-04,2.30,3,325
348607,Duplex design in downtown,1764707,Marcelo,,Bruxelles,50.84853,4.36345,Entire home/apt,90,30,163,2019-03-01,1.93,3,293
362046," APART BRUSSELS TYPICALLY  ""JEFF""",1829845,Etienne,,Bruxelles,50.84455,4.35252,Entire home/apt,105,3,6,2016-02-15,0.07,2,0
372808,Les chambres de Franz - Le Grenier,1765530,Florence,,Ixelles,50.82074,4.35473,Private room,110,1,1,2012-03-19,0.01,3,365
372809,Les chambres de Franz - La Terrasse,1765530,Florence,,Ixelles,50.81985,4.35422,Private room,130,1,1,2014-02-03,0.02,3,365
378953,Large house & garden front room,1823420,Vincent,,Woluwe-Saint-Lambert,50.86229,4.42704,Private room,29,3,33,2018-08-06,0.45,3,102
378955,A nice&green place for a long stay,1823420,Vincent,,Woluwe-Saint-Lambert,50.86188,4.42755,Entire home/apt,59,4,7,2015-04-14,0.08,3,102
385698,B&B Welcome to my place -1,199370,Erick,,Saint-Josse-ten-Noode,50.85242,4.36881,Private room,65,2,4,2018-10-21,0.13,2,325
402016,Bright and spacious apt - pvt parking on demand,2006579,Hans,,Bruxelles,50.85129,4.34042,Entire home/apt,127,2,315,2019-04-05,3.71,1,288
405932,Sunshine B&B Brussels - Chatelain,2023289,Jacques & Françoise,,Ixelles,50.82219,4.355,Private room,55,2,78,2019-03-31,0.97,1,231
407328,New place next to Midi Station,876633,Nicolas,,Saint-Gilles,50.83369,4.33616,Entire home/apt,70,3,239,2019-03-22,2.80,10,126
429409,TOUR & TAXIS 1 + FREE PARKING,2126739,Rocio & Ward,,Molenbeek-Saint-Jean,50.86369,4.34366,Entire home/apt,60,3,343,2019-03-19,4.08,5,184
431251,Cosy room slap in the centre!,1928822,Bruno,,Bruxelles,50.84787,4.35639,Private room,48,2,239,2019-04-11,3.50,2,3
431433,Brussels - beautiful 80m2 flat,1151217,Stefano,,Ixelles,50.82268,4.36201,Entire home/apt,60,4,7,2015-07-29,0.12,1,0
441012,Altitude 100,2188987,Elvira,,Forest,50.81676,4.33828,Entire home/apt,60,3,79,2019-03-03,1.07,2,268
442191,  CHARMY & TRENDY APT BRUSSELS,1210163,Meliha,,Uccle,50.80268,4.34011,Entire home/apt,100,3,96,2019-04-09,1.14,1,73
442800,Private room in apartment Brussels ,2200628,Youssef,,Woluwe-Saint-Lambert,50.842,4.42528,Private room,50,1,0,,,1,362
443355,"Stay @Bohemian heart BXL, in spacious comfort",2188995,Veronique,,Saint-Gilles,50.83083,4.35021,Private room,45,3,15,2019-04-01,0.18,3,76
444866,Grand Place - 3 Bedrooms Penthouse,2210565,Train Hostel,,Bruxelles,50.84464,4.35197,Entire home/apt,249,2,91,2019-02-24,1.11,11,149
448217,"Nice small B&B single room, private bathroom",2226232,Anne,,Saint-Gilles,50.82906,4.34906,Private room,50,2,422,2019-04-08,5.04,1,95
448674,1Bedroom by the Opera & Grand Place,871030,ApartmentsApart,,Bruxelles,50.84932,4.35284,Entire home/apt,86,2,27,2018-12-09,0.34,56,298
456890,House cigogne,2271770,Karima,,Bruxelles,50.85292,4.34392,Entire home/apt,99,30,10,2017-09-18,0.14,5,365
469616,Duplex de charme & oasis bruxellois,2330339,Carine,,Woluwe-Saint-Pierre,50.82716,4.46172,Entire home/apt,110,2,2,2017-11-19,0.08,1,0
488542,VTSDREAMS,2417277,Véronique,,Bruxelles,50.84632,4.35368,Private room,150,1,0,,,2,365
489081,Family stay @ bohemian heart BXL,2188995,Veronique,,Saint-Gilles,50.8299,4.35006,Entire home/apt,85,3,2,2018-08-28,0.02,3,164
494674,"Cosy, well located apartment",2444079,Susana,,Ixelles,50.82523,4.37748,Entire home/apt,50,3,25,2018-09-07,0.34,1,174
510920,Hôtel de Maître for the Art walk,2517423,Daniel,,Saint-Gilles,50.82749,4.35728,Entire home/apt,90,3,21,2016-09-04,0.27,1,362
510929,Room for one under the roof,2210824,Carine,,Saint-Josse-ten-Noode,50.85333,4.37592,Private room,30,3,198,2019-04-03,2.39,1,63
516715,"APART BRUSSELS TYPICALLY ¨MATHILDE""",1829845,Etienne,,Bruxelles,50.84437,4.35211,Entire home/apt,105,2,42,2015-11-29,0.50,2,0
522520,"Arty House ""Ben""  Brussels Centre",2570123,Jean-Lucien,,Bruxelles,50.84406,4.34415,Entire home/apt,59,21,29,2019-01-10,0.39,3,336
534155,Large bedroom with king size bed in top location,2625641,Elf & Pierre,,Bruxelles,50.82368,4.36548,Private room,35,1,239,2019-04-06,2.99,1,107
534482,Penthouse avec vue sur Bruxelles pour les fêtes !,2626430,Laurent,,Molenbeek-Saint-Jean,50.84938,4.31413,Entire home/apt,85,2,6,2019-02-17,0.07,1,286
537227,Louise appartment,2271770,Karima,,Saint-Gilles,50.83205,4.35406,Entire home/apt,49,30,8,2016-11-24,0.17,5,365
540081,Spacious luxurious 2 beds apt. + balcony Chatelain,2653911,"Françoise, Maurice",,Ixelles,50.81729,4.35462,Entire home/apt,147,4,24,2019-03-20,0.53,1,189
540234,Lovely appart + terrace in Matonge,2654837,Aurore,,Ixelles,50.83565,4.36487,Entire home/apt,70,2,84,2018-11-25,1.11,2,283
540825,A charming family house with garden,2658448,Geoffroy,,Schaerbeek,50.85367,4.38064,Entire home/apt,110,4,5,2015-10-05,0.07,1,0
541182,PANORAMA Yser / Downtown BXL - Loft style,2504586,Jean,,Bruxelles,50.8579,4.35194,Entire home/apt,100,3,225,2019-03-27,2.78,3,278
543729,Room surounded by Green in Brussels,2664271,Benjamin,,Uccle,50.80718,4.33382,Private room,25,1,3,2015-04-10,0.05,1,0
544762,ARTIST APT*15 MIN FROM GRAND-PLACE,253564,Nanou,,Ixelles,50.83695,4.3637,Entire home/apt,70,2,428,2019-03-30,5.18,2,104
548394,Old town charm - Grand Place,941268,John & Ceca,,Bruxelles,50.84896,4.35576,Entire home/apt,78,1,484,2019-04-04,5.90,17,158
550641,City Center bed + ensuite bathroom,2706424,Lena,,Bruxelles,50.85593,4.34832,Private room,58,2,35,2019-01-02,0.84,1,353
551296,Bright apartement in Brussels ,2709922,Yoann,,Saint-Gilles,50.82617,4.33853,Entire home/apt,60,4,7,2015-01-03,0.09,1,0
552123,Modern apartment in Brussels,2670824,Alicia,,Ixelles,50.83222,4.37338,Entire home/apt,135,120,0,,,1,0
583696,Great family house 4 travel lovers,2876447,Aurelie,,Woluwe-Saint-Pierre,50.83815,4.43274,Entire home/apt,250,2,26,2019-01-05,0.32,1,157
592270,HouseBrusselSsteCatherineCool&Calm,2923773,Jack Sun,,Bruxelles,50.85651,4.35139,Entire home/apt,80,1,467,2019-04-09,5.73,3,276
623192,Cosy room in Brussels center,3090043,Amélie,,Bruxelles,50.84264,4.34898,Entire home/apt,60,3,188,2019-03-24,2.32,1,35
630444,Cosy duplex near the center,3134231,Laurent-David,,Forest,50.82113,4.32047,Entire home/apt,35,30,21,2019-01-01,0.52,2,224
631685,Grand Place with Private Garden,3141405,Melissa,,Bruxelles,50.84481,4.35517,Entire home/apt,106,2,119,2019-03-26,1.51,1,227
655248,Nice apartment with vintage deco,1581390,Caroline,,Forest,50.82707,4.33053,Entire home/apt,69,4,19,2018-09-17,0.24,1,76
666495,"NY Style basement studio, Brussels",3369813,Jeroen,,Anderlecht,50.83325,4.32713,Private room,75,7,22,2015-12-18,0.28,1,293
678139,Cosy 90 m2 duplex + private garden in Ixelles,3449982,Laetitia,,Ixelles,50.83026,4.36418,Entire home/apt,54,4,0,,,3,336
684012,Affordable room in lively Ixelles,2288749,John,,Bruxelles,50.82291,4.36983,Private room,34,2,293,2019-03-02,3.65,1,63
686148,"Arty House ""Barbara""  Brussels Centre",2570123,Jean-Lucien,,Bruxelles,50.84543,4.34545,Entire home/apt,55,5,63,2019-03-31,0.79,3,289
688398,"Studio flat in St Gilles, Brussels",3506931,Adam,,Saint-Gilles,50.83016,4.34492,Entire home/apt,45,3,74,2019-03-27,0.93,1,255
701220,"Appart plein de charme, bien situé",102116,Isabelle,,Forest,50.81873,4.32681,Entire home/apt,69,2,0,,,1,286
702465,2 BEDROOM APARTMENT IN BRUSSELS,3275907,Patrick,,Anderlecht,50.84105,4.33798,Entire home/apt,70,4,168,2018-07-26,2.14,1,65
711102,"Eco-Studio near NATO, EC, Brussels",1617667,Anne,,Schaerbeek,50.86124,4.39323,Entire home/apt,50,90,4,2014-08-25,0.06,1,258
711232,100m2 in the center of BRUSSEL ,3660283,Isabelle,,Ixelles,50.82852,4.36019,Entire home/apt,45,1,9,2019-03-01,0.11,7,255
719472,Discover Brussels..Discover Belgium,3712799,Luk,,Ganshoren,50.87604,4.29898,Private room,25,10,12,2013-06-13,0.15,1,186
734372,75m2 in the center of BRUSSELS,3660283,Isabelle,,Ixelles,50.82815,4.35833,Entire home/apt,47,2,11,2018-04-30,0.14,7,266
741180,Stay In the very heart of Brussels,876633,Nicolas,,Bruxelles,50.84642,4.34786,Entire home/apt,85,3,228,2019-03-24,2.90,10,146
746595,"Unique and fun home garden, parking",3917867,Hugues,,Forest,50.82256,4.32686,Entire home/apt,130,2,86,2019-03-24,1.15,1,241
753573,B&B Berlaymont - EU area,3925484,Madeleine,,Bruxelles,50.84956,4.38654,Private room,44,1,91,2019-03-24,1.24,1,266
766155,Brussels Woluwé 50m2,4040022,Brigitte,,Woluwe-Saint-Lambert,50.843,4.42473,Entire home/apt,60,2,128,2019-04-09,1.65,1,284
767742,Your Place In Brussels with garden,4049481,Claudio,,Saint-Gilles,50.83219,4.34025,Entire home/apt,80,1,10,2013-07-21,0.13,1,102
770657,1 room in the heart of EU,763075,Jill,,Bruxelles,50.84058,4.37111,Private room,28,3,11,2017-03-05,0.26,3,66
772502,Lovely 3BRDS Brussels,2237303,Aurore,,Saint-Gilles,50.83088,4.33994,Entire home/apt,100,3,26,2018-10-31,0.34,1,256
772975,Beautiful duplex in citycenter,4073342,Ruth & Boris,,Bruxelles,50.84191,4.34521,Entire home/apt,80,4,12,2018-05-13,0.16,1,102
785852,spacious apt in central brussels,3584896,Luna,,Bruxelles,50.85005,4.34295,Entire home/apt,70,3,10,2015-10-09,0.13,1,0
796035,Apartment in trendy Chatelain area,4193092,Helena,,Saint-Gilles,50.82507,4.35778,Entire home/apt,120,2,0,,,1,285
796763,Romantic studio flat in centre (EU),995442,Julien,,Bruxelles,50.84954,4.36657,Entire home/apt,50,2,102,2019-04-09,1.34,13,345
796995,Superb 70m² flat + garden near EU,995442,Julien,,Bruxelles,50.84961,4.36777,Entire home/apt,110,2,81,2019-03-31,1.26,13,139
797022,"Charming, Central & Quiet 50m² flat",995442,Julien,,Bruxelles,50.84931,4.3675,Entire home/apt,100,2,112,2019-04-08,1.74,13,134
797781,EU neighborhood : Super studio !,4200514,Benedicte,,Bruxelles,50.84682,4.38894,Private room,60,3,44,2018-04-01,0.58,2,286
805365,Bright apartment with garden!,4239603,Julien,,Saint-Gilles,50.8339,4.35492,Entire home/apt,65,3,21,2019-01-05,0.27,1,0
807834,A Flat with a View,4250257,Bernard,,Bruxelles,50.83931,4.35093,Entire home/apt,85,1,647,2019-04-11,8.38,1,219
811507,Charming flat! Heart of the EU area,4267408,Benedetta,,Bruxelles,50.84632,4.37503,Entire home/apt,48,2,19,2019-03-30,0.26,1,288
811769,Superb classical 1BR in EU quarter,995442,Julien,,Bruxelles,50.84808,4.36623,Entire home/apt,80,2,59,2019-03-24,1.95,13,162
812232,Smartflats Brusselian 101 - 1Bedroom - City Center,2792958,Alex,,Bruxelles,50.8492,4.35161,Entire home/apt,81,1,45,2019-03-13,0.59,69,246
817887,nice loft in the center of Brussels,4296010,Berre,,Bruxelles,50.85112,4.35929,Entire home/apt,75,2,306,2019-04-11,4.22,2,108
820616,LOFT DUPLEX with TERRACE in LOUISE,4310003,Home,,Saint-Gilles,50.83193,4.3534,Entire home/apt,70,120,2,2018-03-01,0.03,3,349
820940,Chambres d'hôtes Dame de Carreau (Koekelberg),4311254,Laurent,,Koekelberg,50.86088,4.32788,Private room,121,2,12,2019-04-11,0.35,1,150
823737,Lovely Spacious Suite CENTER EU!,4324902,Sara And Michael,,Bruxelles,50.84466,4.38484,Private room,75,1,307,2019-03-25,4.02,3,153
824830,LOFT with TERRACE in LOUISE BRUSSEL,4310003,Home,,Saint-Gilles,50.83252,4.35436,Entire home/apt,70,120,14,2019-02-23,0.23,3,304
837815,Charming Suite in prime location,4324902,Sara And Michael,,Bruxelles,50.84742,4.38171,Private room,54,1,324,2019-02-10,4.23,3,143
838973,Luxury loft-like apt in Brxl center,4382746,Jurgen,,Bruxelles,50.84319,4.34789,Entire home/apt,95,5,83,2019-03-23,1.12,1,314
840670,Flatshare near Schuman (3 bedrooms),4390247,Stephen & Clotilde,,Bruxelles,50.85032,4.38326,Private room,25,3,8,2015-04-13,0.11,1,0
845565,Monthly rental in Brussels (House),4411779,Isabelle,,Auderghem,50.80225,4.43429,Entire home/apt,100,30,0,,,3,347
845573,Short term rental in Brussels,4411779,Isabelle,,Auderghem,50.80411,4.43402,Entire home/apt,105,28,1,2017-07-31,0.05,3,289
847618,Flat with View on the Atomium,4425572,Mireille,,Bruxelles,50.88914,4.34229,Private room,80,7,3,2018-12-01,0.06,1,365
851176,Lovely Duplex & Garden in Brussels,4444287,Maxime,,Schaerbeek,50.85482,4.41051,Entire home/apt,57,5,125,2019-01-21,1.85,1,326
853991,"Impressive 2bedroom Flat by the Opera House,122sqm",871030,ApartmentsApart,,Bruxelles,50.84806,4.35334,Entire home/apt,150,2,35,2019-03-09,0.46,56,295
856316,exceptional place to stay,4296010,Berre,,Bruxelles,50.84146,4.34614,Entire home/apt,70,2,247,2019-04-08,3.33,2,111
856337,room renting for 1 or 2 persons,4477045,Maria,,Anderlecht,50.83612,4.29245,Private room,40,1,14,2019-01-01,0.49,1,361
857041,ROOM ST CATHRINE 10min walk from GrandPlace,1585339,Federica,,Bruxelles,50.85355,4.34305,Private room,33,2,193,2019-04-04,2.56,3,137
861431,room in trendy Dansaert / St Géry,4370787,Fons,,Bruxelles,50.84906,4.3409,Private room,80,30,41,2019-01-18,0.56,2,0
862390,"Great spot near Flagey, Brussels",4117538,Thomas,,Ixelles,50.82151,4.37915,Entire home/apt,49,10,21,2019-02-14,0.40,1,11
864415,Brightfull apartment + terrace,2654837,Aurore,,Ixelles,50.83824,4.36762,Entire home/apt,70,2,289,2019-04-01,4.37,2,282
865982,"Lovely Cozy Place in Brussels, BE",4462242,Ravi,,Woluwe-Saint-Lambert,50.84395,4.41325,Private room,30,2,7,2016-11-01,0.17,1,102
870791,Cute room in Ixelles family house,4589658,Lies,,Ixelles,50.83256,4.37327,Private room,30,3,91,2019-03-17,1.20,1,138
871638,"Chez Jeanne, apart for 5, Brussels",4595663,Jacques & Janine,,Evere,50.87497,4.39808,Entire home/apt,40,2,232,2019-04-08,3.29,1,261
877917,Big nice loft - Central Brussels,4639108,Fabrice,,Bruxelles,50.84809,4.3437,Entire home/apt,150,3,8,2019-01-09,0.27,1,302
880402,"Bruxelles, ma belle",4655736,Belinda,,Bruxelles,50.84209,4.34546,Entire home/apt,70,3,49,2019-03-18,0.65,1,203
888251,quiet bright room  in city center,4614115,Pascale,,Ixelles,50.83456,4.3605,Private room,65,2,35,2019-03-02,0.53,2,263
891601,"Modern apartment, central Brussels",4113588,Abraham,,Bruxelles,50.84961,4.34601,Entire home/apt,85,3,13,2019-01-03,0.25,1,127
897906,City centre 2BR w. garden+terrace,3165275,Olivia,,Molenbeek-Saint-Jean,50.85492,4.34021,Entire home/apt,99,2,160,2019-04-09,2.21,1,8
898284,Smartflats Brusselian 103 - 2Bed Triplex - Center,2792958,Alex,,Bruxelles,50.84927,4.35111,Entire home/apt,114,1,63,2019-03-18,0.87,69,251
904954,La Nuit Américaine - loft/penthouse Guesthouse,4715516,Marie-Luce,,Ixelles,50.82183,4.3608,Entire home/apt,70,2,113,2019-01-24,1.51,1,280
905055,Charming stay on top location !!!,4841685,Helena & Philip,,Bruxelles,50.85196,4.34581,Private room,74,2,347,2019-03-28,4.70,1,269
907555,"Beautiful Flat in Brussels, 50m2",4861481,Sophie,,Saint-Gilles,50.82895,4.34273,Entire home/apt,80,1,10,2013-11-12,0.14,1,0
909721,B&B:2 rooms Art Deco Townhouse (Z),4878845,J&J,,Uccle,50.80354,4.33865,Private room,48,2,80,2019-03-23,1.10,2,338
913408,BEAUTIFUL BRIGHT ROOM WITH BALCONY,4903018,Shoghi,,Forest,50.82013,4.35081,Private room,50,6,3,2016-10-15,0.05,5,334
914739,fam.house+garden near cntr brussls ,4910148,Frank,,Koekelberg,50.86316,4.32615,Entire home/apt,125,14,0,,,1,365
927726,Sunny flat with panoramic views,2363050,Kris,,Bruxelles,50.85224,4.34093,Entire home/apt,139,3,0,,,1,269
932224,B&B:2 rooms Art Deco Townhouse (L),4878845,J&J,,Uccle,50.80064,4.3372,Private room,48,2,86,2019-03-23,1.19,2,70
933649,"Contemporary house, green & arty",4775402,Odile And François,,Watermael-Boitsfort,50.81205,4.39461,Entire home/apt,150,5,23,2019-02-07,0.33,1,269
935059,The perfect place to stay in Bxl !,2680374,Gael,,Woluwe-Saint-Lambert,50.84225,4.42241,Private room,99,2,0,,,1,365
938771,Loft Apartment near Tour & Taxis,101192,Eve,,Bruxelles,50.87203,4.34795,Entire home/apt,90,2,125,2019-03-12,1.72,1,327
943564,Maison d'artiste à Flagey,5096979,Aurélie,,Ixelles,50.82565,4.38283,Entire home/apt,95,4,21,2018-07-27,0.29,1,282
952213,"Luminous, Modern & Design Flat in the City Center!",5168736,Luca,,Saint-Josse-ten-Noode,50.85399,4.36859,Entire home/apt,65,3,252,2019-03-29,4.25,3,37
956076,Studio du Zodiaque,5195596,Martine,,Forest,50.81887,4.34316,Private room,45,2,54,2019-03-30,0.76,1,210
957524,Nice duplex with private garden,5207743,Carine & Her Sister,,Saint-Josse-ten-Noode,50.85323,4.37579,Entire home/apt,62,3,230,2019-04-09,3.09,1,28
964913,Cosy studio apartment near Mérode,995442,Julien,,Etterbeek,50.83326,4.40362,Entire home/apt,60,2,64,2019-04-11,0.87,13,346
966899,Belle chambre entre centre/aéroport,5275033,Damien,,Schaerbeek,50.85647,4.40068,Private room,30,1,101,2019-04-07,1.37,3,352
967338,quiet-charming room(sgl or cpl)30M2,5277485,Martine,,Woluwe-Saint-Lambert,50.84775,4.4319,Private room,40,21,4,2018-07-05,0.06,2,101
972913,Bright & Luxury apt on Louise Ave.,9463457,Valerio,,Bruxelles,50.82772,4.36261,Entire home/apt,110,3,128,2019-04-03,1.73,1,307
