id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22181904,Characteristic Attic/Suite Casa Zurenborg,6248736,Paolo,,Oud - Berchem,51.20551,4.43296,Private room,60,1,20,2019-04-14,1.26,2,306
22183446,Room 69,161391973,Helena,,Historisch Centrum,51.21801,4.39941,Private room,99,1,4,2018-12-28,0.44,4,171
22188546,Cosy room near the city center #2,65350971,Katherine,,Hoboken - Noord,51.18172,4.37278,Private room,40,1,17,2018-05-20,1.04,3,0
22191315,Toffe studio in het hartje van het oude Antwerpen,135610682,Leentje,,Historisch Centrum,51.22092,4.40246,Entire home/apt,60,2,105,2019-04-19,6.43,4,271
22199614,Cozy comfortable studio,45299420,Joran,,Borgerhout Intra Muros Zuid,51.21275,4.44003,Private room,35,2,1,2018-02-26,0.07,1,83
22201721,Cosy room in city centre,26376635,Halil,,Amandus - Atheneum,51.22517,4.41922,Private room,100,1,0,,,1,0
22235229,Entire flat in the heart of Antwerp City,42432875,Raman,,Stadspark,51.20278,4.41355,Entire home/apt,65,2,0,,,2,0
22254325,Cozy Room With Private Bathroom!,5915059,Kristof & Abbie,,Oud - Berchem,51.1997,4.43066,Private room,75,2,42,2019-04-04,3.10,1,38
22262291,Yellow Submarine B&B,162678258,Vicky,,Historisch Centrum,51.22434,4.4048,Private room,65,5,0,,,1,0
22284431,Familiewoning Boekenbergpark vlakbij Antwerpen,6235053,Sara,,Deurne Zuid Oost,51.19648,4.46373,Entire home/apt,125,4,3,2018-07-30,0.22,1,0
22291549,GREAT HOUSE so close to Antwerp - instant reply!,162922131,Catherine,,Wilrijk Centrum,51.16707,4.39606,Entire home/apt,51,2,27,2019-04-08,1.71,1,99
22304903,Cozy City Centre Apartment,85451540,Marianne,,Amandus - Atheneum,51.22383,4.41777,Entire home/apt,50,3,18,2019-04-14,1.14,2,36
22316297,Historical Suite with a Balcony in CITY CENTRE,163137598,Peter,,Stadspark,51.20796,4.41007,Private room,50,1,6,2018-05-07,0.40,1,0
22322894,AntwerpCentrum2,161228373,Lau,,Stuivenberg,51.22662,4.43402,Private room,20,1,75,2019-04-01,4.68,3,147
22335828,Big 4 bedroom house with free parking,133352001,Willem,,Wilrijk Centrum,51.17245,4.3903,Entire home/apt,65,1,22,2019-02-25,1.39,2,139
22372045,Antwerp central station's charming apartment,52106350,Jackie,,Centraal Station,51.21756,4.42594,Entire home/apt,100,2,36,2019-04-07,2.26,3,146
22372515,Industrial style apartment in the heart of town,15780894,Simon,,Borgerhout Intra Muros Zuid,51.21139,4.42912,Entire home/apt,63,1,6,2018-01-28,0.38,5,0
22404084,Stylish room in Historic house,77466862,Martin,,Stadspark,51.2049,4.41548,Entire home/apt,135,1,0,,,2,0
22408299,Rust/Peace,156418252,Sonja,,Borgerhout Intra Muros Noord,51.21889,4.44177,Private room,30,1,9,2019-03-31,0.70,1,364
22430104,Beautiful and bright design apartment,77345259,Laura,,Hoogte,51.17514,4.40752,Entire home/apt,100,2,0,,,1,178
22452502,Unique city apartment Antwerp,67804340,Charel,,Zuid,51.20732,4.39021,Entire home/apt,165,2,3,2018-04-20,0.22,1,0
22460081,Cozy light apartment close to the city center,142496531,Dara,,Historisch Centrum,51.22026,4.40276,Entire home/apt,44,2,0,,,1,0
22465258,Heart of Antwerp with vieuw on historic buildings,66223859,Hilde,,Theaterbuurt-Meir,51.21415,4.40801,Entire home/apt,95,2,2,2018-02-25,0.14,1,0
22465835,BoHo city House (easy parking),138201030,Sumeyye,,Borgerhout Extra Muros,51.20843,4.4512,Entire home/apt,150,1,5,2018-11-16,0.40,3,283
22476404,2.Stylish apartment near Station & Central Park,164785246,Nick,,Centraal Station,51.21641,4.41856,Entire home/apt,75,1,80,2019-04-17,5.07,7,12
22499761,4.Beautiful lux Apartment Central Station,164785246,Nick,,Centraal Station,51.2162,4.42047,Entire home/apt,75,1,91,2019-04-17,6.03,7,10
22508997,Cosy Suite Casa Zurenborg,6248736,Paolo,,Oud - Berchem,51.20467,4.43103,Private room,85,1,8,2018-12-15,0.57,2,323
22540136,Cosy room near the city center #3,65350971,Katherine,,Hoboken - Noord,51.18125,4.37147,Private room,60,1,3,2018-04-15,0.21,3,0
22547550,Rustig appartement van 90 vierkant meter.,23175991,Hazim,,Borgerhout Intra Muros Noord,51.21544,4.43825,Private room,31,1,10,2018-05-06,0.67,1,0
22556974,7.Stylish cosy LOFT. Diamond area & Central Park,164785246,Nick,,Centraal Station,51.21673,4.41983,Entire home/apt,80,1,119,2019-04-19,7.97,7,7
22560827,1.Antwerp Diamond - Brand new Studio,164785246,Nick,,Centraal Station,51.2165,4.41831,Entire home/apt,65,1,102,2019-04-17,6.83,7,11
22582988,Spacious “boutique” appartment on top location,155714021,Jan,,Theaterbuurt-Meir,51.21318,4.40777,Entire home/apt,180,2,2,2018-03-04,0.14,1,73
22585207,Comfortable apartment in a lovely neighbourhood,50360708,Zhiruo Anita,,Borgerhout Extra Muros,51.19981,4.4565,Entire home/apt,80,2,26,2019-03-31,1.74,1,77
22654217,Rooftop apartment in the fashion heart 80sqm,161391973,Helena,,Historisch Centrum,51.21779,4.40016,Entire home/apt,145,1,12,2018-12-02,0.80,4,128
22668676,Kloosterstraat appartment Antwerpen,167012230,Lonneke,,Sint-Andries,51.21633,4.39544,Entire home/apt,85,1,0,,,1,156
22685809,In the heart of fashion & shopping district,27882345,Jesse,,Sint-Andries,51.21441,4.39837,Entire home/apt,85,1,0,,,1,0
22703318,Charming cozy 4 persons 300 m2 duplex in front of the MAS museum and marina.,119103014,Marc,,Historisch Centrum,51.2272,4.40488,Entire home/apt,190,3,10,2019-04-05,0.71,1,57
22708143,City center Antwerp  ⭐️top located⭐️,167484500,Patrick,,Historisch Centrum,51.22261,4.40324,Entire home/apt,95,2,42,2019-04-18,3.10,1,144
22712447,Meir Apartment,159006893,David,,Theaterbuurt-Meir,51.21733,4.40331,Entire home/apt,75,1,13,2018-04-26,0.90,2,0
22729647,apartment  with balcony ( city center ),67322181,Eli,,Borgerhout Intra Muros Zuid,51.21342,4.42874,Entire home/apt,150,1,30,2019-03-31,2.01,6,213
22733189,Well Furnished Studio near the City park.,167814774,Priyanka,,Stadspark,51.20717,4.41875,Entire home/apt,55,1,7,2018-02-25,0.46,1,0
22742449,Cozy 2 bedroom apartement,110993942,Rev,,Amandus - Atheneum,51.21999,4.42327,Entire home/apt,95,2,9,2019-04-07,0.61,16,287
22757861,Modern apartment in a nice quiet neibourhood,59911758,Bing,,Valaar,51.17826,4.38519,Entire home/apt,50,3,1,2018-04-19,0.08,1,154
22760259,Knusse duplex studio met zicht op de kathedraal,135610682,Leentje,,Historisch Centrum,51.22008,4.40227,Entire home/apt,40,2,57,2018-11-11,3.76,4,0
22790582,3.Antwerpen Keyserlei. Renovated lux apartment,164785246,Nick,,Centraal Station,51.21757,4.41896,Entire home/apt,65,1,116,2019-04-19,7.77,7,9
22790822,5.Elegant stylish apartment city center. Lovely,164785246,Nick,,Centraal Station,51.21674,4.42056,Entire home/apt,65,1,111,2019-04-19,7.43,7,9
22800465,"Cosy, charming apartment",10668854,Joris,,Brederode,51.20745,4.39982,Entire home/apt,60,2,6,2018-10-21,0.66,1,43
22805099,Stijlvol appartement aan het Stadspark (WIFI),8919910,Kristel,,Stadspark,51.21176,4.41,Entire home/apt,185,1,17,2018-12-02,1.21,1,77
22823846,Spacious apartment in an oasis of tranquillity,168706142,Annelies,,Petroleum - Zuid,51.1945,4.39272,Private room,45,21,0,,,1,0
22888341,Cosy studio in Antwerp near the city centre.,83277361,Wim,,Borgerhout Intra Muros Zuid,51.21106,4.43675,Entire home/apt,10,2,52,2019-04-14,4.11,1,34
22962721,Nice and private appartment for max 6p,50457379,Mel,,Deurne Zuid West,51.20794,4.45616,Entire home/apt,50,2,70,2019-04-11,5.48,1,277
22964399,Cozy Apartment on Most Central Location in Antwerp,165436938,Willem,,Theaterbuurt-Meir,51.21806,4.40846,Entire home/apt,40,1,99,2019-03-21,6.70,3,281
22993143,Quiet Area / Close to the port of Antwerp,43269746,Freddy,,Ekeren Centrum,51.28631,4.41946,Private room,23,1,10,2019-02-08,0.91,2,179
22993422,Design City Centre Apartment,170532458,Catherine,,Harmonie,51.20917,4.40827,Entire home/apt,65,2,88,2019-04-18,6.10,1,143
23011361,Lofty style apartment,15265893,Leen,,Amandus - Atheneum,51.22189,4.41959,Entire home/apt,45,30,8,2018-05-05,0.56,1,0
23028504,Antwerp J&J Apartment,147371686,Kristine,,Sint-Andries,51.21404,4.39639,Entire home/apt,74,2,66,2019-04-05,4.57,1,319
23033176,"Mooi, licht en comfortabel app. te Antwerpen",170915114,Marie-Christine,,Stuivenberg,51.22729,4.42916,Entire home/apt,59,2,48,2019-04-14,3.33,1,97
23034489,Antwerp City Loft,166545900,Soetkin,,Historisch Centrum,51.2224,4.40368,Entire home/apt,95,2,27,2019-04-15,2.76,1,110
23034636,Apartment in the historical center of Antwerp,170928209,Elise,,Historisch Centrum,51.22191,4.40399,Entire home/apt,45,1,51,2019-04-15,3.57,1,1
23049516,Bright & sunny (corner)house,46048591,Karen,,Borgerhout Intra Muros Zuid,51.21228,4.43403,Entire home/apt,65,2,6,2019-04-17,0.68,1,81
23049794,Roaring 20's Apartment,103947136,Charissa,,Theaterbuurt-Meir,51.21724,4.40948,Entire home/apt,300,1,5,2019-01-28,0.39,2,294
23051224,Spacious apartment at 'Den Dam' for two,105681380,Daan,,Dam,51.23277,4.42437,Entire home/apt,75,2,14,2019-04-14,1.15,1,146
23083989,Spacious Loft Appartement at the centre of 't Zuid,90649821,Damien,,Zuid,51.20872,4.40133,Entire home/apt,75,2,9,2018-08-31,0.66,1,0
23113787,Magnificent apartment near Antwerp Central Station,171746047,Isa & Andrew,,Centraal Station,51.21603,4.4171,Entire home/apt,65,1,33,2019-03-29,2.58,2,250
23117654,Spacious appartment with all facilities,171777067,Lamyae,,Borgerhout Extra Muros,51.20596,4.45111,Entire home/apt,96,2,25,2019-02-22,1.97,1,0
23141079,Lovely spacious house close to parks and tramway,24417341,Marleen,,Deurne Zuid West,51.20239,4.45988,Entire home/apt,65,3,32,2019-04-12,2.62,1,145
23141583,Appartement,171985569,Wannes,,Haringrode,51.20447,4.41751,Entire home/apt,60,2,1,2019-03-04,0.63,1,5
23159123,6.Panoramic Wonderful Apartment - Central Station,164785246,Nick,,Centraal Station,51.21651,4.42001,Entire home/apt,75,1,88,2019-04-07,6.18,7,9
23162754,Penthouse Studio with Terrace and Park View,150914667,Kristel,,Centraal Station,51.21151,4.41836,Entire home/apt,54,2,19,2019-04-07,2.01,1,13
23181475,Spacious bright room in a cozy house,68051781,Jeroen,,Borgerhout Intra Muros Zuid,51.21071,4.43683,Private room,35,1,150,2019-04-07,11.36,1,138
23217525,Cute Cozy Apartment Central Antwerp,165436938,Willem,,Historisch Centrum,51.2193,4.40005,Entire home/apt,40,1,90,2019-03-31,6.32,3,278
23224114,Cozy place in trendy area with unique terrace!,2264067,Stef,,Brederode,51.1996,4.3906,Entire home/apt,65,2,19,2019-04-05,1.48,1,238
23232819,Trendy apartment near Antwerp EXPO,172861469,Maxim,,Tentoonstellingswijk,51.19246,4.39774,Entire home/apt,45,1,39,2019-03-20,2.71,1,141
23249878,"Big city house with roof terrace, hotel sheets.",86947050,"Gert, Darlene",,Theaterbuurt-Meir,51.21736,4.41067,Private room,80,1,35,2019-04-01,2.73,5,267
23253358,"Cozy apartment, near the heart of Antwerp",1691155,Loïc,,Kiel,51.1809,4.38629,Entire home/apt,99,1,10,2019-01-04,0.73,1,0
23254134,Duplex with terrace in characteristic mansion,105552187,Veronique,,Zuid,51.20622,4.39081,Entire home/apt,83,2,50,2019-04-08,3.84,1,5
23260496,Spacious apartment in green neighbourhood,69935183,Alexa & Lars,,Deurne Zuid Oost,51.20015,4.46596,Entire home/apt,50,1,53,2019-02-28,3.79,1,0
23263115,New Apartment,29900364,Steve,,Dam,51.23409,4.42622,Entire home/apt,80,2,5,2018-07-30,0.38,1,0
23263382,Studio Centraal Station,24356334,Narine,,Centraal Station,51.218,4.42319,Entire home/apt,57,1,30,2019-04-14,2.14,1,208
23278921,Light airy modern apartment. Fantastic location!,3865144,Jon,,Zurenborg,51.20751,4.42728,Private room,55,1,1,2018-02-23,0.07,1,0
23279726,Trendy appartment in the Centre of Antwerp (Zuid),173313307,Coralie,,Zuid,51.20634,4.39057,Entire home/apt,50,7,0,,,1,0
23299040,Comfortable Room with a separate bathroom,21627998,Meghana,,Nieuw - Kwartier Oost,51.18288,4.44284,Private room,22,1,26,2019-04-11,1.86,2,28
23300022,Industrial Loft,105664328,Willem,,Borgerhout Intra Muros Zuid,51.2153,4.42848,Entire home/apt,90,2,27,2019-03-24,1.90,1,0
23301255,Antwerp 2 new apartment comfort easy in Antwerpen,81473695,Robert And Jacky,,Stadspark,51.20425,4.41251,Entire home/apt,112,2,12,2019-03-31,0.94,8,68
23305683,Studio with terrace in the center,149788182,Jan,,Historisch Centrum,51.21857,4.39639,Entire home/apt,100,1,35,2019-03-31,2.50,2,179
23334112,Cosy shared place near the center of Antwerp!,33632649,Glen,,Deurne Noord,51.2287,4.46043,Shared room,35,1,28,2019-04-18,3.19,1,148
23352730,Modern Room with a separate WC,21627998,Meghana,,Nieuw - Kwartier Oost,51.18408,4.44144,Private room,19,1,39,2019-04-04,2.81,2,35
23364073,Bright and sunny House with 2 duplex Apartments!,84498948,Klaartje,,Harmonie,51.20554,4.40497,Entire home/apt,204,2,27,2019-04-14,1.98,3,291
23372858,Private attic in town house from 1890,174207585,Sylvie,,Amandus - Atheneum,51.22378,4.42058,Private room,57,1,48,2019-03-31,4.47,1,125
23385815,De Montebello,12237989,Klara,,Harmonie,51.20834,4.4068,Entire home/apt,90,30,24,2018-09-02,2.22,1,0
23386612,Perfectly located luxury & beautiful apartment,13286840,Axel,,Theaterbuurt-Meir,51.21615,4.40732,Entire home/apt,90,29,5,2019-01-01,0.47,1,161
23392537,Charlie’s Loft (Bed and Breakfast),174166821,Charlie’S,,Zuid,51.20949,4.39444,Entire home/apt,295,1,0,,,1,364
23392809,Sincerity Yours!!,173362403,Meyrem,,Haringrode,51.20134,4.42799,Private room,40,2,12,2019-02-25,0.94,1,88
23395109,Bright apartment in trendy Antwerp South district,6930093,"Ian, Jande En Marie",,Zuid,51.20999,4.39109,Entire home/apt,80,2,26,2019-03-24,1.86,2,335
23409396,Spacious 110 m2 and Cosy in Belle Epoque District.,107010389,An,,Oud - Berchem,51.20242,4.43178,Entire home/apt,90,2,28,2018-12-27,2.03,1,205
23444164,Modern Scandi house near city center (with bikes),6212859,Joris,,Haringrode,51.20646,4.42278,Entire home/apt,66,1,8,2019-03-10,0.90,1,7
23444238,Simone's Kitchen B&B - Deluxe Double Room,110469250,Alistair,,Stadspark,51.20767,4.41463,Private room,55,1,4,2018-12-30,0.34,2,4
23500895,Private floor in a brand new townhouse,44085325,Charline,,Sint-Andries,51.21748,4.40028,Private room,90,1,32,2019-03-31,3.12,4,30
23503706,Antwerp Center Furnished Apartments,4140161,Corporate,,Eilandje,51.23141,4.40907,Entire home/apt,999,3,2,2019-01-18,0.62,31,298
23521144,Duchess,43658721,Nicole,,Stadspark,51.20789,4.41054,Entire home/apt,160,2,18,2019-04-07,1.40,1,123
23524053,Simone's Kitchen B&B - Double Room,110469250,Alistair,,Stadspark,51.20839,4.41629,Private room,55,1,18,2019-01-04,1.35,2,24
23558021,Private room for female guests. On budget!,82515107,Wahid,,Oud - Merksem,51.24853,4.44991,Private room,20,1,63,2019-04-14,4.70,1,167
23575385,Etage met 2 gezellige slaapkamers in herenhuis,73367584,Veerle,,Hoboken - Centrum,51.17797,4.34888,Private room,56,2,1,2018-04-02,0.08,5,0
23586326,Ground floor apartment - Big terrace - City Center,2998725,Emilie,,Sint-Andries,51.21303,4.39315,Entire home/apt,95,3,19,2019-04-07,1.45,1,19
23607727,Bedroom with shared bathroom,6448644,Peter,,Oud - Berchem,51.19422,4.42349,Private room,40,1,28,2019-03-09,2.07,1,46
23628172,"TheDUPLEX- Nature, Culture & City life of Antwerp!",93506620,Stig,,Deurne Zuid Oost,51.20261,4.47535,Entire home/apt,43,2,53,2019-04-07,4.60,1,96
23636688,Once Upon A Time *UNIQUE* -1 min. from Grote Markt,176907315,Grace,,Historisch Centrum,51.21893,4.39731,Entire home/apt,59,1,109,2019-04-12,8.67,2,118
23638756,AAA - ANTWERP 2 Shopping City Centre,40455235,Chrisje,,Theaterbuurt-Meir,51.21752,4.40464,Entire home/apt,75,1,69,2019-04-02,5.38,5,15
23640408,Bij Anja & familie 1,176941544,Anja,,Kiel,51.18399,4.38912,Private room,65,1,11,2018-07-01,0.85,2,1
23648034,Bij Anja & familie 2,176941544,Anja,,Kiel,51.18379,4.38789,Private room,60,1,9,2018-08-19,0.70,2,1
23694647,Ideally located studio/apartment,87235894,Hannelore,,Markgrave,51.19414,4.41126,Entire home/apt,32,4,3,2019-02-28,0.22,1,0
23713996,"Comfy central home with roof terrace, hotel sheets",86947050,"Gert, Darlene",,Theaterbuurt-Meir,51.2161,4.4107,Private room,40,1,64,2019-03-03,4.79,5,275
23724819,Superbe studio overlooking the city park.,820292,Jonas,,Centraal Station,51.21312,4.41677,Entire home/apt,35,8,0,,,2,0
23739549,"Stylish apartment, central location, parkview!",31339721,Ophelia,,Centraal Station,51.21486,4.41569,Entire home/apt,37,4,2,2018-08-31,0.24,1,172
23744421,"Comfy central home with roof terrace, hotel sheets",86947050,"Gert, Darlene",,Theaterbuurt-Meir,51.2181,4.41145,Private room,31,1,70,2019-03-15,5.22,5,279
23755415,Feel Home,165968147,Ingrid,,Linkeroever,51.21639,4.38138,Private room,59,1,62,2019-04-07,5.55,1,246
23786630,Modern and spacious studio in the City Centre-70m2,157495101,Tinka,,Historisch Centrum,51.22726,4.40259,Entire home/apt,95,2,49,2019-04-14,4.02,1,44
23788917,"Licht appartement, mooi in het centrum",6276305,Jonathan,,Stadspark,51.20655,4.41612,Entire home/apt,46,2,17,2019-03-17,1.46,1,23
23789288,3 bedroom apartment in art nouveau building,101262040,Geert,,Haringrode,51.20166,4.42937,Entire home/apt,63,2,2,2019-04-14,2,2,8
23808927,Lovely Apartment,61141919,Jens,,Deurne Noord,51.23087,4.45622,Entire home/apt,60,2,28,2019-03-31,2.18,1,25
23824217,"Tranquillity at 3,5 km from the historical center.",47560534,Joy,,Linkeroever,51.23252,4.37779,Entire home/apt,110,2,7,2018-11-04,0.63,2,0
23825073,Cosy Studio near Central Station,4396703,Son,,Amandus - Atheneum,51.22081,4.42717,Private room,75,1,4,2019-03-31,0.46,4,364
23832976,TreeHouse for 1 in Historical centre of Antwerp,27050227,Peter,,Historisch Centrum,51.22085,4.40522,Private room,35,1,19,2019-03-31,1.48,3,145
23842132,SPRING PROMO APRIL  Quiet gem women & couples,25263717,Dorien,,Luchtbal,51.25665,4.42257,Private room,30,1,16,2019-04-07,2.62,1,134
23899480,New! Cosy room for two - A-located!,43657326,Siroe,,Sint-Andries,51.21618,4.39988,Private room,65,2,14,2019-04-07,1.13,1,0
23952603,Domitys Emerald Haven - Nieuw Zuid Antwerpen,180104161,Gregory,,Nieuw - Zuid,51.20646,4.38341,Private room,99,3,0,,,1,89
23969353,Nice and clean apartment centre Antwerp,179701814,Iris,,Amandus - Atheneum,51.2193,4.42831,Entire home/apt,40,1,7,2018-08-10,0.63,1,0
23984499,Room with a great view close to central station!,20028067,Randy,,Zurenborg,51.21049,4.42361,Private room,70,2,10,2019-04-01,0.79,1,362
23984840,"Big, bright sunny app. in center of Antwerp",16627148,Lieselot,,Borgerhout Intra Muros Noord,51.21827,4.43211,Entire home/apt,120,1,10,2019-04-14,0.84,1,1
24010204,Grand American Penthouse 43,180672829,Ima,,Zuid,51.2077,4.39693,Entire home/apt,110,1,3,2018-12-12,0.36,1,355
24010861,Met 6 slapen in alle rust en dichtbij de stad.,24520343,Ingeborg,,Groenenhoek,51.19982,4.44183,Private room,28,1,12,2019-04-07,0.97,3,167
24015470,Penthouse with spectacular views,5276921,Evy,,Stadspark,51.20784,4.41983,Entire home/apt,67,20,0,,,1,0
24018482,COZY PLACE CLOSED TO CITY CENTER,180747205,Sam,,Brederode,51.20075,4.3935,Private room,25,1,11,2018-09-16,0.88,1,0
24040311,2 persons room,154010785,Sade,,Hoogte,51.173,4.40566,Private room,49,2,4,2018-12-18,0.44,1,330
24061317,Instaworthy view 2 | A location | peaceful | shops,4563513,Rayes,,Theaterbuurt-Meir,51.21374,4.40887,Entire home/apt,79,1,135,2019-04-18,10.52,2,299
24091879,Carmen's apartment City Centre,180636255,Carmen,,Theaterbuurt-Meir,51.21117,4.40495,Entire home/apt,59,2,83,2019-04-08,9.36,1,90
24148700,Modern apartment in ideal location,179330203,Lanjula,,Sint-Andries,51.21589,4.39875,Entire home/apt,45,1,11,2018-07-29,0.91,1,0
24150743,Beatifully furnished apartment on PRIME location,176826249,Tom,,Zuid,51.21159,4.39545,Entire home/apt,60,7,3,2018-08-13,0.27,1,213
24203923,Spacious Apartment in the Heart of Antwerp,165436938,Willem,,Theaterbuurt-Meir,51.21987,4.40646,Entire home/apt,40,1,24,2019-03-24,2.11,3,27
24247832,The Studio's 42,182813211,IMA Douwe,,Theaterbuurt-Meir,51.21279,4.40988,Entire home/apt,80,1,5,2019-04-07,0.71,1,348
24263595,Beautiful and Spacious Flats in Antwerpen,4140161,Corporate,,Eilandje,51.23165,4.41029,Entire home/apt,999,1,1,2019-03-08,0.68,31,346
24264041,One Bedroom Apartment In the Heart of Antwerp,4140161,Corporate,,Eilandje,51.23117,4.41037,Entire home/apt,999,1,4,2019-02-03,0.54,31,361
24264924,Cozy Flats in Antwerpen,4140161,Corporate,,Eilandje,51.23001,4.41074,Entire home/apt,999,1,1,2019-02-16,0.47,31,346
24266685,Antwerp City Furnished Apartments,4140161,Corporate,,Eilandje,51.23165,4.41119,Entire home/apt,999,1,0,,,31,361
24266875,Cozy 1BR Apartment in the Heart of Antwerp,4140161,Corporate,,Eilandje,51.23177,4.40955,Entire home/apt,999,1,0,,,31,358
24308139,"Zonnige, trendy Duplex in hartje Antwerpen",90201257,Erwin,,Historisch Centrum,51.22287,4.39943,Entire home/apt,120,2,6,2019-03-31,0.51,1,293
24327838,Heerlijk slapen.,24520343,Ingeborg,,Groenenhoek,51.19893,4.44374,Private room,54,1,5,2018-12-16,0.41,3,352
24340681,Lovely house in trendy location.,43185160,Yannick,,Oud - Berchem,51.20083,4.42352,Entire home/apt,250,2,36,2019-04-14,3.40,2,107
24375824,Two-room studio without kitchen for 2 persons,31222580,Katrijn,,Dam,51.23231,4.42284,Private room,45,2,1,2019-02-24,0.54,1,1
24407072,Tabaksstudio 44,184247527,Ima,,Theaterbuurt-Meir,51.21408,4.40927,Entire home/apt,70,1,15,2019-04-01,1.31,1,351
24419851,Cosy one bedroom appartment Antwerp South,22432864,Lenka,,Zuid,51.20765,4.38626,Entire home/apt,75,2,13,2019-04-16,1.09,1,361
24423283,Sunlight Spacious Home in Heart of Antwerp,176907315,Grace,,Sint-Andries,51.21418,4.39794,Entire home/apt,62,1,78,2019-04-07,6.38,2,60
24426695,Topliging 1,174048356,Saami,,Universiteitsbuurt,51.22328,4.40648,Entire home/apt,75,1,45,2019-04-14,3.94,2,147
24427819,Topliging 2,174048356,Saami,,Historisch Centrum,51.22471,4.40472,Entire home/apt,75,1,30,2019-04-14,3.70,2,348
24440403,Smartflats City Theatre 201 - 2bed - Meir,2792958,Alex,,Theaterbuurt-Meir,51.21719,4.40523,Entire home/apt,99,1,15,2019-03-31,1.29,18,177
24445658,HighskyRom,184622414,Yassine,,Hoboken - Noord,51.18652,4.37331,Private room,35,1,23,2019-03-31,1.90,1,210
24486262,Perfecte locatie voor een perfect uitstapje,135610682,Leentje,,Historisch Centrum,51.22101,4.40257,Entire home/apt,60,2,57,2019-04-16,6.02,4,289
24518063,Entrepot3/Workspace-Appartement/Kloosterstraat2000,334804,Ann,,Sint-Andries,51.21676,4.39315,Entire home/apt,71,2,10,2019-03-31,0.87,1,332
24531674,Spacious newly built apartment with terrace !,185315464,Hannelore,,Harmonie,51.20344,4.41087,Entire home/apt,95,2,28,2019-03-01,2.40,2,128
24548862,Duplex apartment on top location centre Antwerp,123763332,Mayke,,Brederode,51.20626,4.39525,Entire home/apt,95,2,24,2019-03-24,2.02,1,173
24555417,Spacious studio apartment with beautiful park view,10598905,Eddie,,Stadspark,51.20255,4.41314,Entire home/apt,25,80,1,2018-08-31,0.13,6,280
24596945,Biekorfstraat,110933932,Françoise,,Stuivenberg,51.22936,4.42625,Private room,45,1,76,2019-04-14,6.50,1,60
24669581,Oase van licht,33357801,Gerdje & Luc,,Theaterbuurt-Meir,51.21473,4.40867,Entire home/apt,70,2,23,2019-04-08,2.10,1,78
24670984,Central duplex apartment to discover Antwerp,54204636,Thomas,,Amandus - Atheneum,51.22228,4.42086,Entire home/apt,139,2,11,2019-03-31,1.21,1,154
24673552,New 2 bedroom flat @ Antwerp hotspot! Free Wifi!,4211892,Martin,,Universiteitsbuurt,51.22073,4.40874,Entire home/apt,79,1,15,2019-03-24,1.34,11,350
24696964,Cosy flat near trendy Zurenborg,9062298,Hannah,,Groenenhoek,51.19917,4.44148,Entire home/apt,85,2,0,,,2,37
24713161,ART DECO N° 10 - Stylish ground floor apartment,65444246,Seb,,Oud - Berchem,51.20264,4.43141,Entire home/apt,89,1,16,2018-08-27,1.49,1,18
24716831,Luxury flat with river view in trendy Antwerp,10818677,Nader,,Sint-Andries,51.21325,4.39354,Entire home/apt,120,2,20,2018-12-27,1.70,1,33
24721664,Antwerp - upper floor in a quiet house,186870745,Niels,,Borgerhout Extra Muros,51.20498,4.44987,Private room,23,15,2,2018-07-23,0.19,1,0
24740629,Apartement just outside the city with small garden,67066098,Manon,,Hoogte,51.18335,4.39458,Entire home/apt,40,3,14,2018-10-18,1.21,1,0
24766181,Antwerp: Charming rooms in a historic house,2647842,Bert En Saar,,Brederode,51.2065,4.396,Private room,35,3,3,2018-09-01,0.35,2,222
24770933,Cosy house in Deurne close to Rivierenhof,99040908,Karen,,Deurne Oost,51.22109,4.47499,Entire home/apt,42,33,0,,,1,179
24771244,"Huis met dakterras, zicht op het Rubenshuis",86947050,"Gert, Darlene",,Theaterbuurt-Meir,51.21734,4.40986,Entire home/apt,200,1,8,2019-02-17,0.81,5,185
24812851,Antwerp: Charming room in a historic house,2647842,Bert En Saar,,Brederode,51.20503,4.39583,Private room,35,3,3,2018-07-16,0.28,2,170
24823128,Huis op 9 kilometer afstand van Antwerpen,54387831,Annelies,,Hoboken - Zuidoost,51.16138,4.35041,Entire home/apt,90,2,2,2018-08-12,0.18,1,54
24829527,Antwerp - spatious one bedroom ap. for 2 (+1),48602699,Anthony,,Zuid,51.20955,4.38742,Entire home/apt,100,2,15,2019-03-04,1.34,1,319
24842292,Room with private entrance and bathroom.,60756836,Ann,,Nieuw - Zuid,51.20692,4.38522,Entire home/apt,20,83,1,2018-08-10,0.12,7,241
24846820,Room in the historic centre with hotel facilities,44085325,Charline,,Sint-Andries,51.21539,4.39953,Private room,35,1,75,2019-02-27,6.52,4,63
24847714,"NEW BIG APARTMENT CITY CENTRE, TERRACE **",44085325,Charline,,Sint-Andries,51.21572,4.39956,Entire home/apt,150,1,6,2019-03-31,0.83,4,17
24849164,Modern room historic centre with hotel sheets,44085325,Charline,,Theaterbuurt-Meir,51.2167,4.40132,Private room,40,1,68,2019-04-06,6.09,4,41
24859185,Top apartment in a fun neighbourhood!,14514277,Koen,,Borgerhout Intra Muros Noord,51.21502,4.43761,Entire home/apt,40,7,0,,,1,231
